0 1 6
0.1 1 6
0.2 1 6
0.3 1 6
0.4 1 6
0.5 1 6
0.6 1 6
0.7 1 6
0.8 1 6
0.9 1 6
1 1 6
1.1 1 6
1.2 1 6
1.3 1 6
1.4 1 6
1.5 1 6
1.6 1 6
1.7 1 6
1.8 1 6
1.9 1 6
2 1 6
2.1 1 6
2.2 1 6
2.3 1 6
2.4 1 6
2.5 1 6
2.6 1 6
2.7 1 6
2.8 1 6
2.9 1 6
3 1 6
3.1 1 6
3.2 1 6
3.3 1 6
3.4 1 6
3.5 1 6
3.6 1 6
3.7 1 6
3.8 1 6
3.9 1 6
4 1 6
4.1 1 6
4.2 1 6
4.3 1 6
4.4 1 6
4.5 1 6
4.6 1 6
4.7 1 6
4.8 1 6
4.9 1 6
5 1 6
5.1 1 6
5.2 1 6
5.3 1 6
5.4 1 6
5.5 1 6
5.6 1 6
5.7 1 6
5.8 1 6
5.9 1 6
6 1 6
6.1 1 6
6.2 1 6
6.3 1 6
6.4 1 6
6.5 1 6
6.6 1 6
6.7 1 6
6.8 1 6
6.9 1 6
7 1 6
7.1 1 6
7.2 1 6
7.3 1 6
7.4 1 6
7.5 1 6
7.6 1 6
7.7 1 6
7.8 1 6
7.9 1 6
8 1 6
8.1 1 6
8.2 1 6
8.3 1 6
8.4 1 6
8.5 1 6
8.6 1 6
8.7 1 6
8.8 1 6
8.9 1 6
9 1 6
9.1 1 6
9.2 1 6
9.3 1 6
9.4 1 6
9.5 1 6
9.6 1 6
9.7 1 6
9.8 1 6
9.9 1 6
