     1.1 0.340813 0.617936 0.634531  0.65617 0.687514 0.739518 0.741455 0.821327 0.821416 0.862729 0.862731 0.888122 0.888122 0.905926 0.905926 0.919316 0.919316 0.929848 0.929848 0.938404 0.938404 0.945526 0.945526 0.951568 0.951568 0.956769 0.956769 0.961296 0.961296 0.965267 0.965267 0.968766 0.968766 0.971852 0.971852 0.974563 0.974563 0.976922 0.976922  0.97894  0.97894 0.980615 0.980615 0.981939 0.981939 0.982899 0.982899 0.983481 0.983481 0.983677  1.01659   1.0168   1.0168   1.0174   1.0174   1.0184   1.0184  1.01977  1.01977  1.02152  1.02152  1.02364  1.02364  1.02612
     1.2 0.351855 0.578781 0.599793 0.625479 0.658188 0.695421 0.698461 0.789292 0.789461 0.838259 0.838264 0.868066 0.868066 0.888937 0.888937  0.90465  0.90465 0.917026 0.917026 0.927094 0.927094 0.935484 0.935484  0.94261  0.94261 0.948749 0.948749 0.954097 0.954097 0.958792 0.958792 0.962932 0.962932 0.966585 0.966585 0.969796 0.969796 0.972592 0.972592 0.974983 0.974983  0.97697  0.97697  0.97854  0.97854 0.979679 0.979679  0.98037  0.98037 0.980602  1.01978  1.02002  1.02002  1.02074  1.02074  1.02193  1.02193  1.02358  1.02358  1.02567  1.02567   1.0282   1.0282  1.03117
     1.3 0.360076 0.545108 0.568994 0.570784  0.60098 0.650901 0.655428  0.75531 0.755616 0.812252 0.812262 0.846711 0.846711 0.870798 0.870798 0.888953 0.888953 0.903276 0.903276 0.914945 0.914945 0.924683 0.924683 0.932962 0.932962 0.940104 0.940104  0.94633  0.94633 0.951801 0.951801 0.956628 0.956628  0.96089  0.96089 0.964639 0.964639 0.967905 0.967905   0.9707   0.9707 0.973022 0.973022 0.974859 0.974859 0.976191 0.976191    0.977    0.977 0.977271  1.02326  1.02354  1.02354  1.02439  1.02439   1.0258   1.0258  1.02773  1.02773   1.0302   1.0302  1.03318  1.03318  1.03668
     1.4 0.365498 0.485063 0.513327 0.517242 0.547721  0.60706 0.613497 0.719705 0.720227 0.784854 0.784876 0.824167 0.824168 0.851592 0.851592 0.872288 0.872288 0.888645 0.888645 0.901994 0.901994  0.91315  0.91315 0.922649 0.922649  0.93085  0.93085 0.938009 0.938009 0.944304 0.944304 0.949864 0.949864 0.954776 0.954776 0.959099 0.959099 0.962867 0.962867 0.966094 0.966094 0.968776 0.968776 0.970897 0.970897 0.972436 0.972436 0.973371 0.973371 0.973685  1.02703  1.02736  1.02736  1.02835  1.02835  1.02998  1.02998  1.03224  1.03224  1.03511  1.03511  1.03859  1.03859  1.04267
     1.5 0.368508 0.386368 0.408182 0.495223 0.530565 0.564911 0.573698 0.682875 0.683723 0.756228 0.756269 0.800554 0.800555 0.831408 0.831408 0.854722 0.854722 0.873185 0.873185  0.88828  0.88828 0.900918 0.900918 0.911693 0.911693 0.921009 0.921009  0.92915  0.92915 0.936315 0.936315 0.942649 0.942649 0.948249 0.948249 0.953182 0.953182 0.957484 0.957484  0.96117  0.96117 0.964234 0.964234 0.966659 0.966659 0.968419 0.968419 0.969489 0.969489 0.969847  1.03109  1.03147  1.03147  1.03261  1.03261   1.0345   1.0345   1.0371   1.0371  1.04042  1.04042  1.04443  1.04443  1.04915
     1.6 0.289816 0.303574 0.369552 0.478882 0.519103   0.5253 0.536864 0.645289  0.64661 0.726547 0.726622 0.775997    0.776  0.81034  0.81034 0.836326 0.836326  0.85695  0.85695 0.873847 0.873847  0.88802  0.88802 0.900122 0.900122 0.910601 0.910601 0.919769 0.919769 0.927848 0.927848 0.934995 0.934995  0.94132  0.94132 0.946896 0.946896 0.951761 0.951761 0.955932 0.955932 0.959402 0.959402 0.962149 0.962149 0.964143 0.964143 0.965354 0.965354 0.965761  1.03545  1.03589  1.03589   1.0372   1.0372  1.03935  1.03935  1.04233  1.04233  1.04612  1.04612  1.05071  1.05071  1.05612
     1.7 0.206697 0.211867 0.369039 0.467856 0.488855 0.503593 0.512952 0.607473 0.609448 0.696003 0.696132 0.750628 0.750633 0.788488 0.788488 0.817175 0.817175 0.839997 0.839997 0.858738 0.858738  0.87449  0.87449 0.887964 0.887964 0.899649 0.899649 0.909885 0.909885 0.918915 0.918915 0.926913 0.926913 0.933998 0.933998 0.940248 0.940248 0.945706 0.945706 0.950387 0.950387 0.954283 0.954283 0.957369 0.957369  0.95961  0.95961 0.960972 0.960972 0.961429  1.04012  1.04062  1.04062   1.0421   1.0421  1.04454  1.04454  1.04792  1.04792  1.05223  1.05223  1.05745  1.05745   1.0636
     1.8 0.137452 0.141106 0.367311 0.455978 0.461472 0.474241  0.51143 0.569978 0.572827 0.664801 0.665016 0.724583 0.724592 0.765956 0.765956 0.797349 0.797349 0.822389 0.822389 0.843003 0.843003 0.860366 0.860366 0.875248 0.875248 0.888175 0.888175 0.899516 0.899516 0.909534 0.909534 0.918416 0.918416 0.926292 0.926292 0.933246 0.933246 0.939323 0.939323 0.944539 0.944539 0.948883 0.948883 0.952325 0.952325 0.954825 0.954825 0.956345 0.956345 0.956855  1.04509  1.04565  1.04565  1.04732  1.04732  1.05007  1.05007  1.05389  1.05389  1.05875  1.05875  1.06464  1.06464  1.07158
      1.9 0.0798486 0.0933908  0.364645  0.426867  0.448957  0.458425  0.513193  0.533352  0.537326  0.633168  0.633512     0.698  0.698017  0.742852  0.742853  0.776931  0.776931  0.804188  0.804188  0.826689  0.826689  0.845689  0.845689  0.862007  0.862007  0.876206  0.876206  0.888683  0.888683   0.89972   0.89972  0.909517  0.909517  0.918214  0.918214    0.9259    0.9259  0.932622  0.932622  0.938396  0.938396  0.943206  0.943206   0.94702   0.94702  0.949792  0.949792  0.951477  0.951477  0.952043   1.05038     1.051     1.051   1.05287   1.05287   1.05596   1.05596   1.06023   1.06023   1.06568   1.06568   1.07229   1.07229   1.08009
        2 0.0384714 0.0642599  0.361262  0.401562  0.427726   0.45612    0.4981  0.503476  0.515494  0.601345  0.601877  0.671019  0.671049  0.719286  0.719287  0.756007  0.756007  0.785463  0.785463  0.809852  0.809852  0.830498  0.830498  0.848272  0.848272  0.863768  0.863768  0.877407  0.877407   0.88949   0.88949   0.90023   0.90023  0.909775  0.909775  0.918218  0.918218  0.925609  0.925609  0.931962  0.931962  0.937259  0.937259   0.94146   0.94146  0.944514  0.944514  0.946372  0.946372  0.946995   1.05597   1.05667   1.05667   1.05875   1.05875    1.0622    1.0622   1.06697   1.06697   1.07304   1.07304   1.08042   1.08042   1.08913
      2.1 0.0248876 0.0554208  0.357342  0.379986   0.41043  0.449745  0.464654  0.471726  0.513098  0.569587  0.570385  0.643781  0.643832  0.695368   0.69537  0.734663  0.734663  0.766281  0.766281  0.792543  0.792543  0.814839  0.814839  0.834079  0.834079  0.850888  0.850888  0.865711  0.865711  0.878863  0.878863   0.89057   0.89057  0.900986  0.900986   0.91021   0.91021  0.918292  0.918292  0.925245  0.925245  0.931046  0.931046  0.935649  0.935649  0.938997  0.938997  0.941034  0.941034  0.941718   1.06189   1.06267   1.06267   1.06498   1.06498   1.06879   1.06879   1.07409   1.07409   1.08084   1.08084   1.08903   1.08903   1.09872
      2.2 0.0422895  0.061896  0.353031  0.361993   0.39689  0.432092  0.433349  0.442419  0.497879  0.538159  0.539322  0.616426  0.616509  0.671208  0.671212  0.712988  0.712988  0.746713  0.746713  0.774821  0.774821  0.798755  0.798755  0.819463  0.819463  0.837596  0.837596  0.853618  0.853618  0.867858  0.867858  0.880551  0.880551   0.89186   0.89186  0.901886  0.901886  0.910681  0.910681  0.918252  0.918252  0.924573  0.924573  0.929592  0.929592  0.933245  0.933245  0.935467  0.935467  0.936213   1.06814   1.06899   1.06899   1.07154   1.07154   1.07576   1.07576   1.08161   1.08161   1.08907   1.08907   1.09814   1.09814   1.10887
      2.3 0.0625451  0.074024  0.347397  0.348457  0.386895  0.396582   0.40442  0.415787  0.461876  0.507325  0.508973  0.589092  0.589225  0.646914  0.646921  0.691072  0.691072  0.726831  0.726831  0.756741  0.756741  0.782293  0.782293  0.804462  0.804462  0.823922  0.823922  0.841152  0.841152  0.856493  0.856493  0.870191  0.870191  0.882411  0.882411  0.893258  0.893258  0.902782  0.902782   0.91099   0.91099  0.917847  0.917847  0.923296  0.923296  0.927262  0.927262  0.929676  0.929676  0.930487   1.07471   1.07565   1.07565   1.07846   1.07846    1.0831    1.0831   1.08954   1.08954   1.09776   1.09776   1.10776   1.10776   1.11959
      2.4 0.0801661 0.0867371  0.335988   0.34345  0.343733  0.378001  0.380225  0.391953  0.404342  0.477341  0.479618  0.561916   0.56212  0.622593  0.622604  0.669002  0.669003  0.706707  0.706707  0.738362  0.738362  0.765499  0.765499  0.789114  0.789114  0.809896  0.809896  0.828338  0.828338   0.84479   0.84479  0.859505  0.859505  0.872652  0.872652  0.884336  0.884336  0.894607  0.894607  0.903466  0.903466  0.910875  0.910875  0.916765  0.916765  0.921054  0.921054  0.923666  0.923666  0.924544   1.08162   1.08265   1.08265   1.08573   1.08573   1.09082   1.09082   1.09789   1.09789   1.10691   1.10691   1.11789   1.11789    1.1309
      2.5 0.0951008 0.0985108  0.281387  0.327527   0.33446  0.338973  0.354136  0.370949  0.376634  0.448443  0.451514  0.535029  0.535336  0.598342  0.598362  0.646865  0.646866  0.686412  0.686412  0.719744  0.719744  0.748422  0.748422  0.773458  0.773458  0.795551  0.795551  0.815202  0.815202   0.83277   0.83277  0.848511  0.848511  0.862596  0.862596  0.875132  0.875132  0.886164  0.886164   0.89569   0.89569  0.903662  0.903662  0.910005  0.910005  0.914627  0.914627  0.917442  0.917442  0.918388   1.08887      1.09      1.09   1.09336   1.09336   1.09892   1.09892   1.10665   1.10665   1.11652   1.11652   1.12855   1.12855   1.14281
     2.6 0.107809 0.109049  0.22092 0.264463 0.321711 0.332805 0.334306 0.352734 0.375809 0.420838 0.424887  0.50856 0.509011 0.574259  0.57429 0.624743 0.624745 0.666017 0.666017 0.700945 0.700945 0.731111 0.731111 0.757534 0.757534 0.780919 0.780919 0.801772 0.801772 0.820455 0.820455 0.837226 0.837226 0.852259 0.852259 0.865657 0.865657 0.877464 0.877464 0.887669 0.887669 0.896217 0.896217 0.903023 0.903023 0.907985 0.907985 0.911008 0.911008 0.912024  1.09647   1.0977   1.0977  1.10136  1.10136  1.10742  1.10742  1.11585  1.11585  1.12662  1.12662  1.13975  1.13975  1.15533
     2.7 0.118417 0.118738 0.168352  0.20233 0.313933 0.318094 0.329897 0.337215 0.377271 0.394695 0.399925 0.482633 0.483279 0.550431  0.55048 0.602718  0.60272 0.645592 0.645592 0.682024 0.682024 0.713614 0.713614 0.741382 0.741382 0.766034 0.766034 0.788074 0.788074 0.807867 0.807867  0.82567  0.82567 0.841656 0.841656 0.855925 0.855925 0.868516 0.868516 0.879411 0.879411 0.888546 0.888546 0.895825 0.895825 0.901135 0.901135 0.904371 0.904371 0.905459  1.10442  1.10575  1.10575  1.10973  1.10973  1.11633  1.11633  1.12549  1.12549  1.13721  1.13721   1.1515   1.1515  1.16848
     2.8 0.125379 0.126777 0.128257 0.150696 0.297414 0.315934 0.324267  0.32599 0.370142 0.376767 0.380186 0.457363 0.458271 0.526938 0.527014 0.580862 0.580867 0.625204 0.625204 0.663039 0.663039 0.695981 0.695981 0.725044 0.725044 0.750929 0.750929 0.774137 0.774137 0.795029 0.795029 0.813861 0.813861 0.830802 0.830802 0.845949 0.845949 0.859332 0.859332 0.870926 0.870926 0.880657 0.880657 0.888417 0.888417 0.894081 0.894081 0.897535 0.897535 0.898696  1.11274  1.11418  1.11418  1.11849  1.11849  1.12564  1.12564  1.13558  1.13558  1.14829  1.14829  1.16382  1.16382  1.18227
      2.9 0.0912487  0.109052    0.1343  0.136664  0.283126  0.313751  0.313958  0.322991  0.347266  0.355509  0.383069  0.432861  0.434109  0.503855  0.503969  0.559247  0.559254  0.604917  0.604917  0.644045  0.644045  0.678258  0.678258   0.70856   0.70856  0.735639  0.735639  0.759989  0.759989  0.781965  0.781965  0.801819  0.801819  0.819714  0.819714   0.83574   0.83574  0.849922  0.849922  0.862223  0.862223  0.872559  0.872559  0.880807  0.880807  0.886832  0.886832  0.890507  0.890507  0.891743   1.12141   1.12297   1.12297   1.12764   1.12764   1.13537   1.13537   1.14612   1.14612   1.15989   1.15989   1.17672   1.17672   1.19673
        3 0.0645324 0.0757909  0.141146  0.144195  0.270939  0.305525  0.310081  0.321655   0.32611  0.336199  0.383415  0.409226  0.410908  0.481248  0.481416  0.537935  0.537946  0.584791  0.584792  0.625098  0.625098  0.660495  0.660495   0.69197   0.69197  0.720198  0.720198  0.745658  0.745658  0.768699  0.768699  0.789563  0.789563  0.808407  0.808407  0.825314  0.825314  0.840298  0.840298  0.853312  0.853312  0.864258  0.864258  0.873002  0.873002  0.879392  0.879392  0.883292  0.883292  0.884604   1.13047   1.13215   1.13215   1.13718   1.13718   1.14552   1.14552   1.15714   1.15714   1.17201   1.17201   1.19021   1.19021   1.21187
      3.1  0.044038 0.0492652  0.147459  0.151048  0.260721  0.299448  0.301364  0.306682  0.318848   0.32355  0.377567  0.386545  0.388771  0.459175  0.459419  0.516982     0.517  0.564883  0.564884  0.606249  0.606249  0.642736  0.642736  0.675315  0.675315  0.704639  0.704639  0.731174  0.731174  0.755255  0.755255  0.777114  0.777114    0.7969    0.7969  0.814684  0.814684  0.830471  0.830471  0.844202  0.844202  0.855764  0.855764  0.865008  0.865008  0.871769  0.871769  0.875897  0.875897  0.877286    1.1399   1.14171   1.14171   1.14713   1.14713   1.15611   1.15611   1.16863   1.16863   1.18467   1.18467    1.2043    1.2043    1.2277
      3.2 0.0283153 0.0294047  0.153367  0.157386  0.252342  0.284759   0.28896  0.295386  0.303429  0.332363  0.361512  0.364895  0.367789  0.437688  0.438035  0.496438  0.496466  0.545245  0.545246  0.587548  0.587548  0.625028  0.625028  0.658634  0.658634  0.688998  0.688998  0.716565  0.716565  0.741657  0.741657  0.764492  0.764492  0.785207  0.785207  0.803864  0.803864  0.820453  0.820453  0.834903  0.834903  0.847085  0.847085  0.856833  0.856833  0.863969  0.863969  0.868328  0.868328  0.869795   1.14972   1.15167   1.15167   1.15749   1.15749   1.16715   1.16715   1.18061   1.18061   1.19788   1.19788   1.21902   1.21902   1.24424
      3.3 0.0135336 0.0217552   0.15899  0.163355  0.245668  0.258923  0.272898  0.289892    0.2932  0.333073  0.344334  0.348037  0.358157  0.416834  0.417317  0.476346  0.476388  0.525922  0.525925  0.569041  0.569041  0.607412  0.607412  0.641965  0.641965  0.673307  0.673307  0.701861  0.701861  0.727929  0.727929  0.751717  0.751717  0.773348  0.773348  0.792869  0.792869  0.810257  0.810257  0.825425  0.825425  0.838229  0.838229  0.848486  0.848486  0.855999  0.855999  0.860591  0.860591  0.862137   1.15993   1.16202   1.16202   1.16827   1.16827   1.17864   1.17864   1.19309   1.19309   1.21164   1.21164   1.23438   1.23438   1.26152
      3.4 0.0127368  0.022111  0.164445  0.169092  0.225773  0.240548  0.258433  0.278169   0.29273  0.294068  0.324909  0.329573  0.396651  0.397315  0.432801  0.456742  0.456803  0.506957  0.506961  0.550771  0.550771  0.589929  0.589929  0.625346  0.625346  0.657599  0.657599  0.687089  0.687089  0.714097  0.714097  0.738811  0.738811  0.761339  0.761339  0.781713  0.781713  0.799895  0.799895   0.81578   0.81578  0.829206  0.829206  0.839974  0.839974  0.847867  0.847867  0.852693  0.852693  0.854319   1.17055   1.17279   1.17279   1.17948   1.17948   1.19059   1.19059   1.20608   1.20608   1.22598   1.22598   1.25039   1.25039   1.27955
      3.5 0.0222368 0.0273352  0.169855  0.174733  0.189696  0.236788  0.245491  0.249759  0.268177  0.293764  0.306647  0.312438  0.377175   0.37807  0.437654  0.437743  0.488386  0.488392  0.532776  0.532776  0.572617  0.572617  0.608811  0.608811  0.632668  0.641906  0.641906  0.672278  0.672278  0.700185  0.700185  0.725795  0.725795  0.749199  0.749199  0.770412  0.770412  0.789379  0.789379  0.805977  0.805977  0.820026  0.820026  0.831304  0.831304  0.839579  0.839579  0.844642  0.844642  0.846347   1.18158   1.18397   1.18397   1.19113   1.19113   1.20301   1.20301    1.2196    1.2196   1.24091   1.24091   1.26707   1.26707   1.29834
      3.6 0.0321443 0.0339126  0.155006  0.175357  0.180426  0.205814  0.233994  0.234106   0.25983  0.289563  0.295971  0.296655  0.358435  0.359625  0.419106  0.419234  0.470238  0.470248  0.515092  0.515092  0.555513  0.555513  0.565807  0.592394  0.592394   0.62626   0.62626  0.657455  0.657455  0.686216  0.686216  0.712688  0.712688  0.736944  0.736944   0.75898   0.75898  0.778722  0.778722  0.796028  0.796028  0.810696  0.810696  0.822486  0.822486  0.831143  0.831143  0.836443  0.836443  0.838228   1.19303   1.19558   1.19558   1.20322   1.20322   1.21592   1.21592   1.23364   1.23364   1.25643   1.25643   1.28443   1.28443   1.31793
      3.7 0.0404804 0.0411157  0.124264  0.165939  0.181118  0.186345  0.223862  0.232068  0.253041  0.273655  0.282231  0.298812  0.340457  0.342013  0.391891  0.401116  0.401297  0.452538  0.452553  0.497749   0.49775  0.538647  0.538647  0.576129  0.576129   0.61069   0.61069  0.642648  0.642648  0.672214  0.672214  0.699512  0.699512  0.724593  0.724593  0.747432  0.747432  0.767937  0.767937  0.785943  0.785943  0.801228  0.801228  0.813527  0.813527  0.822567  0.822567  0.828104  0.828104   0.82997   1.20491   1.20763   1.20763   1.21578   1.21578   1.22932   1.22932   1.24823   1.24823   1.27257   1.27257   1.30249   1.30249   1.33832
      3.8 0.0466687 0.0491289 0.0982884  0.131603   0.18736  0.192715  0.215014  0.229987  0.247725   0.25891  0.269157  0.301398  0.322845   0.32326  0.325269  0.383696  0.383948  0.435307  0.435329  0.480773  0.480775  0.522051  0.522051  0.560043  0.560043  0.595224  0.595224  0.627883  0.627883  0.658204  0.658204  0.686288  0.686288  0.712163  0.712163  0.735785  0.735785  0.757037  0.757037  0.775734  0.775734  0.791629  0.791629  0.804436  0.804436  0.813857  0.813857  0.819632  0.819632  0.821578   1.21722   1.22011   1.22011   1.22879   1.22879   1.24322   1.24322   1.26338   1.26338   1.28934   1.28934   1.32127   1.32127   1.35954
      3.9 0.0524173 0.0563204 0.0768749  0.102831  0.194393  0.199848  0.207375  0.226837  0.243799  0.245303  0.257413  0.290374  0.302354   0.30686  0.309418  0.366857  0.367203  0.418558   0.41859  0.464188   0.46419  0.505751  0.505751  0.544166  0.544166  0.579889  0.579889  0.613184  0.613184  0.644207  0.644207  0.673035  0.673035  0.699672  0.699672  0.724052  0.724052  0.746035  0.746035  0.765412  0.765412  0.781912  0.781912  0.795222  0.795222  0.805023  0.805023  0.811035  0.811035  0.813062   1.22997   1.23305   1.23305   1.24228   1.24228   1.25763   1.25763    1.2791    1.2791   1.30674   1.30674   1.34078   1.34078    1.3816
        4 0.0577602 0.0594332 0.0628371 0.0790103  0.200868  0.202693  0.208211  0.221249  0.232801  0.241187  0.246966  0.271348  0.291269  0.294484   0.29977  0.350604  0.351071  0.402302  0.402349  0.448011  0.448015  0.489769  0.489769  0.528521  0.528521  0.564711  0.564711  0.598575  0.598575  0.630246  0.630246  0.659773  0.659773  0.687138  0.687138   0.71225   0.71225  0.734944  0.734944  0.754988  0.754988  0.772084  0.772084  0.785893  0.785893  0.796073  0.796073   0.80232   0.80232  0.804427   1.24318   1.24645   1.24645   1.25626   1.25626   1.27257   1.27257   1.29539   1.29539    1.3248    1.3248   1.36104   1.36104   1.40454
      4.1  0.045341 0.0593802 0.0627593 0.0688111  0.195418  0.211762  0.213035  0.218564  0.221363  0.237776  0.239809   0.25814  0.276492  0.280485  0.291496   0.33494  0.335562  0.386545  0.386612  0.432257  0.432262  0.474125  0.474125  0.513132  0.513132  0.549712  0.549712  0.584081  0.584081  0.616342  0.616342  0.646523  0.646523  0.674578  0.674578  0.700393  0.700393  0.723778  0.723778  0.744474  0.744474  0.762156  0.762156  0.776459  0.776459  0.787013  0.787013  0.793494  0.793494  0.795681   1.25685   1.26032   1.26032   1.27073   1.27073   1.28805   1.28805   1.31228   1.31228   1.34354   1.34354   1.38206   1.38206   1.42835
      4.2 0.0341155 0.0432714 0.0674823 0.0743577  0.190944  0.197429  0.210945  0.226804  0.229795  0.232247  0.239578  0.247812  0.262532  0.267433  0.275938  0.319867  0.320687  0.371289  0.371383  0.416936  0.416944  0.458837  0.458837   0.49802   0.49802  0.534916  0.534916  0.569721  0.569721  0.602516  0.602516  0.633301  0.633301  0.662008  0.662008  0.688496  0.688496   0.71255   0.71255  0.733882  0.733882  0.752139  0.752139  0.766928  0.766928  0.777852  0.777852  0.784566  0.784566  0.786833   1.27099   1.27467   1.27467    1.2857    1.2857   1.30407   1.30407   1.32978   1.32978   1.36295   1.36295   1.40388   1.40388   1.45308
