0 1 130
0.1 1 130
0.2 1 130
0.3 1 130
0.4 1 130
0.5 1 130
0.6 1 130
0.7 1 130
0.8 1 130
0.9 1 130
1 1 130
1.1 1 130
1.2 1 130
1.3 1 130
1.4 1 130
1.5 1 130
1.6 1 130
1.7 1 130
1.8 1 130
1.9 1 130
2 1 130
2.1 1 130
2.2 1 130
2.3 1 130
2.4 1 130
2.5 1 130
2.6 1 130
2.7 1 130
2.8 1 130
2.9 1 130
3 1 130
3.1 1 130
3.2 1 130
3.3 1 130
3.4 1 130
3.5 1 130
3.6 1 130
3.7 1 130
3.8 1 130
3.9 1 130
4 1 130
4.1 1 130
4.2 1 130
4.3 1 130
4.4 1 130
4.5 1 130
4.6 1 130
4.7 1 130
4.8 1 130
4.9 1 130
5 1 130
5.1 1 130
5.2 1 130
5.3 1 130
5.4 1 130
5.5 1 130
5.6 1 130
5.7 1 130
5.8 1 130
5.9 1 130
6 1 130
6.1 1 130
6.2 1 130
6.3 1 130
6.4 1 130
6.5 1 130
6.6 1 130
6.7 1 130
6.8 1 130
6.9 1 130
7 1 130
7.1 1 130
7.2 1 130
7.3 1 130
7.4 1 130
7.5 1 130
7.6 1 130
7.7 1 130
7.8 1 130
7.9 1 130
8 1 130
8.1 1 130
8.2 1 130
8.3 1 130
8.4 1 130
8.5 1 130
8.6 1 130
8.7 1 130
8.8 1 130
8.9 1 130
9 1 130
9.1 1 130
9.2 1 130
9.3 1 130
9.4 1 130
9.5 1 130
9.6 1 130
9.7 1 130
9.8 1 130
9.9 1 130
